#         T/K            w1            w2            w3            w4            w5            w6            w7            w8
 2.955000E+02  1.056187E-05  9.383516E-07  8.763233E-07  6.782330E-05  2.838452E-03  1.089393E-04  3.362726E-03  9.936097E-01
 2.960000E+02  1.084943E-05  9.780176E-07  9.107701E-07  6.960630E-05  2.913667E-03  1.120580E-04  3.431289E-03  9.934606E-01
 2.965000E+02  1.114382E-05  1.019222E-06  9.464498E-07  7.142991E-05  2.990613E-03  1.152552E-04  3.501010E-03  9.933086E-01
 2.970000E+02  1.144519E-05  1.062018E-06  9.834019E-07  7.329490E-05  3.069322E-03  1.185324E-04  3.571905E-03  9.931535E-01
 2.975000E+02  1.175366E-05  1.106462E-06  1.021667E-06  7.520204E-05  3.149827E-03  1.218913E-04  3.643989E-03  9.929952E-01
 2.980000E+02  1.206939E-05  1.152612E-06  1.061287E-06  7.715214E-05  3.232165E-03  1.253337E-04  3.717276E-03  9.928338E-01
 2.985000E+02  1.239252E-05  1.200527E-06  1.102305E-06  7.914600E-05  3.316368E-03  1.288614E-04  3.791783E-03  9.926691E-01
 2.990000E+02  1.272320E-05  1.250267E-06  1.144765E-06  8.118443E-05  3.402472E-03  1.324761E-04  3.867523E-03  9.925012E-01
 2.995000E+02  1.306156E-05  1.301897E-06  1.188713E-06  8.326826E-05  3.490513E-03  1.361796E-04  3.944514E-03  9.923300E-01
 3.000000E+02  1.340778E-05  1.355480E-06  1.234196E-06  8.539833E-05  3.580528E-03  1.399738E-04  4.022770E-03  9.921553E-01
 3.005000E+02  1.376199E-05  1.411084E-06  1.281260E-06  8.757550E-05  3.672552E-03  1.438606E-04  4.102306E-03  9.919773E-01
 3.010000E+02  1.412435E-05  1.468778E-06  1.329957E-06  8.980062E-05  3.766624E-03  1.478418E-04  4.183140E-03  9.917957E-01
 3.015000E+02  1.449503E-05  1.528633E-06  1.380336E-06  9.207457E-05  3.862781E-03  1.519195E-04  4.265287E-03  9.916105E-01
 3.020000E+02  1.487419E-05  1.590723E-06  1.432449E-06  9.439825E-05  3.961061E-03  1.560956E-04  4.348762E-03  9.914218E-01
 3.025000E+02  1.526198E-05  1.655122E-06  1.486350E-06  9.677254E-05  4.061504E-03  1.603720E-04  4.433582E-03  9.912294E-01
 3.030000E+02  1.565857E-05  1.721909E-06  1.542094E-06  9.919837E-05  4.164148E-03  1.647509E-04  4.519764E-03  9.910332E-01
 3.035000E+02  1.606414E-05  1.791163E-06  1.599737E-06  1.016767E-04  4.269034E-03  1.692343E-04  4.607322E-03  9.908333E-01
 3.040000E+02  1.647885E-05  1.862967E-06  1.659337E-06  1.042083E-04  4.376202E-03  1.738243E-04  4.696275E-03  9.906295E-01
 3.045000E+02  1.690288E-05  1.937407E-06  1.720954E-06  1.067944E-04  4.485694E-03  1.785231E-04  4.786637E-03  9.904218E-01
 3.050000E+02  1.733640E-05  2.014568E-06  1.784648E-06  1.094357E-04  4.597550E-03  1.833327E-04  4.878427E-03  9.902101E-01
 3.055000E+02  1.777960E-05  2.094543E-06  1.850482E-06  1.121334E-04  4.711814E-03  1.882554E-04  4.971660E-03  9.899944E-01
 3.060000E+02  1.823265E-05  2.177422E-06  1.918521E-06  1.148883E-04  4.828527E-03  1.932935E-04  5.066354E-03  9.897746E-01
 3.065000E+02  1.869574E-05  2.263302E-06  1.988830E-06  1.177015E-04  4.947734E-03  1.984491E-04  5.162524E-03  9.895506E-01
 3.070000E+02  1.916905E-05  2.352280E-06  2.061478E-06  1.205739E-04  5.069478E-03  2.037247E-04  5.260189E-03  9.893225E-01
 3.075000E+02  1.965279E-05  2.444458E-06  2.136533E-06  1.235068E-04  5.193803E-03  2.091225E-04  5.359366E-03  9.890900E-01
 3.080000E+02  2.014713E-05  2.539940E-06  2.214067E-06  1.265009E-04  5.320755E-03  2.146450E-04  5.460070E-03  9.888531E-01
 3.085000E+02  2.065228E-05  2.638832E-06  2.294152E-06  1.295575E-04  5.450379E-03  2.202944E-04  5.562321E-03  9.886119E-01
 3.090000E+02  2.116844E-05  2.741245E-06  2.376865E-06  1.326776E-04  5.582722E-03  2.260734E-04  5.666134E-03  9.883661E-01
 3.095000E+02  2.169580E-05  2.847291E-06  2.462282E-06  1.358623E-04  5.717830E-03  2.319843E-04  5.771528E-03  9.881158E-01
 3.100000E+02  2.223458E-05  2.957088E-06  2.550481E-06  1.391126E-04  5.855751E-03  2.380297E-04  5.878520E-03  9.878608E-01
 3.105000E+02  2.278497E-05  3.070754E-06  2.641544E-06  1.424297E-04  5.996533E-03  2.442120E-04  5.987127E-03  9.876012E-01
 3.110000E+02  2.334719E-05  3.188413E-06  2.735553E-06  1.458148E-04  6.140224E-03  2.505341E-04  6.097368E-03  9.873368E-01
 3.115000E+02  2.392146E-05  3.310192E-06  2.832594E-06  1.492688E-04  6.286873E-03  2.569983E-04  6.209259E-03  9.870675E-01
 3.120000E+02  2.450798E-05  3.436221E-06  2.932753E-06  1.527931E-04  6.436532E-03  2.636075E-04  6.322819E-03  9.867934E-01
 3.125000E+02  2.510699E-05  3.566632E-06  3.036121E-06  1.563887E-04  6.589249E-03  2.703643E-04  6.438066E-03  9.865142E-01
 3.130000E+02  2.571870E-05  3.701565E-06  3.142788E-06  1.600569E-04  6.745076E-03  2.772714E-04  6.555017E-03  9.862300E-01
 3.135000E+02  2.634334E-05  3.841160E-06  3.252849E-06  1.637989E-04  6.904064E-03  2.843317E-04  6.673691E-03  9.859407E-01
 3.140000E+02  2.698114E-05  3.985562E-06  3.366399E-06  1.676158E-04  7.066267E-03  2.915479E-04  6.794105E-03  9.856461E-01
 3.145000E+02  2.763234E-05  4.134921E-06  3.483537E-06  1.715088E-04  7.231737E-03  2.989230E-04  6.916278E-03  9.853463E-01
 3.150000E+02  2.829716E-05  4.289389E-06  3.604364E-06  1.754793E-04  7.400527E-03  3.064598E-04  7.040229E-03  9.850411E-01
 3.155000E+02  2.897585E-05  4.449126E-06  3.728984E-06  1.795285E-04  7.572692E-03  3.141612E-04  7.165974E-03  9.847305E-01
 3.160000E+02  2.966865E-05  4.614292E-06  3.857502E-06  1.836576E-04  7.748286E-03  3.220302E-04  7.293533E-03  9.844144E-01
 3.165000E+02  3.037581E-05  4.785053E-06  3.990027E-06  1.878679E-04  7.927366E-03  3.300699E-04  7.422924E-03  9.840926E-01
 3.170000E+02  3.109757E-05  4.961581E-06  4.126670E-06  1.921608E-04  8.109986E-03  3.382833E-04  7.554166E-03  9.837652E-01
 3.175000E+02  3.183420E-05  5.144051E-06  4.267544E-06  1.965375E-04  8.296204E-03  3.466735E-04  7.687276E-03  9.834321E-01
 3.180000E+02  3.258594E-05  5.332643E-06  4.412767E-06  2.009993E-04  8.486078E-03  3.552436E-04  7.822274E-03  9.830931E-01
 3.185000E+02  3.335306E-05  5.527542E-06  4.562458E-06  2.055477E-04  8.679665E-03  3.639969E-04  7.959178E-03  9.827482E-01
 3.190000E+02  3.413583E-05  5.728937E-06  4.716738E-06  2.101840E-04  8.877024E-03  3.729364E-04  8.098007E-03  9.823973E-01
 3.195000E+02  3.493450E-05  5.937024E-06  4.875733E-06  2.149095E-04  9.078214E-03  3.820656E-04  8.238779E-03  9.820403E-01
 3.200000E+02  3.574935E-05  6.152003E-06  5.039570E-06  2.197257E-04  9.283296E-03  3.913877E-04  8.381513E-03  9.816771E-01
 3.205000E+02  3.658065E-05  6.374078E-06  5.208381E-06  2.246338E-04  9.492329E-03  4.009060E-04  8.526228E-03  9.813077E-01
 3.210000E+02  3.742869E-05  6.603462E-06  5.382300E-06  2.296355E-04  9.705376E-03  4.106240E-04  8.672942E-03  9.809320E-01
