#         T/K            w1            w2            w3            w4            w5            w6            w7            w8
 2.000000E+02  4.707298E-07  3.732164E-10  4.943966E-10  9.588133E-07  3.120261E-05  5.650810E-07  1.434549E-04  1.059533E+01
 2.005000E+02  4.987875E-07  4.077211E-10  5.371485E-10  1.014213E-06  3.300580E-05  6.003003E-07  1.497669E-04  1.059499E+01
 2.010000E+02  5.283682E-07  4.452251E-10  5.833605E-10  1.072516E-06  3.490365E-05  6.375273E-07  1.563242E-04  1.059465E+01
 2.015000E+02  5.595461E-07  4.859724E-10  6.332931E-10  1.133860E-06  3.690059E-05  6.768654E-07  1.631350E-04  1.059431E+01
 2.020000E+02  5.923986E-07  5.302252E-10  6.872249E-10  1.198387E-06  3.900126E-05  7.184227E-07  1.702076E-04  1.059397E+01
 2.025000E+02  6.270066E-07  5.782654E-10  7.454537E-10  1.266243E-06  4.121047E-05  7.623124E-07  1.775508E-04  1.059363E+01
 2.030000E+02  6.634541E-07  6.303961E-10  8.082978E-10  1.337582E-06  4.353326E-05  8.086526E-07  1.851734E-04  1.059329E+01
 2.035000E+02  7.018289E-07  6.869427E-10  8.760972E-10  1.412565E-06  4.597483E-05  8.575668E-07  1.930846E-04  1.059295E+01
 2.040000E+02  7.422224E-07  7.482550E-10  9.492151E-10  1.491356E-06  4.854062E-05  9.091841E-07  2.012937E-04  1.059261E+01
 2.045000E+02  7.847298E-07  8.147081E-10  1.028039E-09  1.574129E-06  5.123627E-05  9.636393E-07  2.098104E-04  1.059226E+01
 2.050000E+02  8.294503E-07  8.867047E-10  1.112983E-09  1.661063E-06  5.406767E-05  1.021073E-06  2.186446E-04  1.059192E+01
 2.055000E+02  8.764872E-07  9.646769E-10  1.204487E-09  1.752344E-06  5.704091E-05  1.081632E-06  2.278065E-04  1.059158E+01
 2.060000E+02  9.259479E-07  1.049088E-09  1.303024E-09  1.848167E-06  6.016234E-05  1.145470E-06  2.373064E-04  1.059123E+01
 2.065000E+02  9.779443E-07  1.140434E-09  1.409094E-09  1.948733E-06  6.343855E-05  1.212747E-06  2.471551E-04  1.059089E+01
 2.070000E+02  1.032593E-06  1.239247E-09  1.523232E-09  2.054252E-06  6.687640E-05  1.283630E-06  2.573634E-04  1.059055E+01
 2.075000E+02  1.090014E-06  1.346098E-09  1.646008E-09  2.164939E-06  7.048299E-05  1.358292E-06  2.679428E-04  1.059020E+01
 2.080000E+02  1.150335E-06  1.461595E-09  1.778028E-09  2.281021E-06  7.426572E-05  1.436916E-06  2.789047E-04  1.058986E+01
 2.085000E+02  1.213686E-06  1.586393E-09  1.919939E-09  2.402732E-06  7.823226E-05  1.519690E-06  2.902609E-04  1.058951E+01
 2.090000E+02  1.280203E-06  1.721190E-09  2.072428E-09  2.530315E-06  8.239057E-05  1.606812E-06  3.020237E-04  1.058916E+01
 2.095000E+02  1.350027E-06  1.866734E-09  2.236226E-09  2.664022E-06  8.674890E-05  1.698488E-06  3.142054E-04  1.058882E+01
 2.100000E+02  1.423306E-06  2.023823E-09  2.412111E-09  2.804114E-06  9.131583E-05  1.794931E-06  3.268187E-04  1.058847E+01
 2.105000E+02  1.500193E-06  2.193312E-09  2.600910E-09  2.950862E-06  9.610026E-05  1.896364E-06  3.398768E-04  1.058812E+01
 2.110000E+02  1.580845E-06  2.376114E-09  2.803503E-09  3.104548E-06  1.011114E-04  2.003020E-06  3.533931E-04  1.058777E+01
 2.115000E+02  1.665428E-06  2.573204E-09  3.020822E-09  3.265463E-06  1.063588E-04  2.115141E-06  3.673813E-04  1.058742E+01
 2.120000E+02  1.754112E-06  2.785622E-09  3.253862E-09  3.433909E-06  1.118525E-04  2.232977E-06  3.818554E-04  1.058707E+01
 2.125000E+02  1.847076E-06  3.014481E-09  3.503674E-09  3.610199E-06  1.176025E-04  2.356791E-06  3.968298E-04  1.058672E+01
 2.130000E+02  1.944503E-06  3.260965E-09  3.771378E-09  3.794656E-06  1.236197E-04  2.486856E-06  4.123193E-04  1.058637E+01
 2.135000E+02  2.046585E-06  3.526340E-09  4.058161E-09  3.987618E-06  1.299151E-04  2.623454E-06  4.283390E-04  1.058602E+01
 2.140000E+02  2.153519E-06  3.811955E-09  4.365282E-09  4.189432E-06  1.365000E-04  2.766881E-06  4.449043E-04  1.058567E+01
 2.145000E+02  2.265512E-06  4.119247E-09  4.694076E-09  4.400459E-06  1.433863E-04  2.917442E-06  4.620311E-04  1.058531E+01
 2.150000E+02  2.382776E-06  4.449750E-09  5.045960E-09  4.621069E-06  1.505863E-04  3.075456E-06  4.797356E-04  1.058496E+01
 2.155000E+02  2.505533E-06  4.805094E-09  5.422435E-09  4.851651E-06  1.581126E-04  3.241255E-06  4.980343E-04  1.058461E+01
 2.160000E+02  2.634011E-06  5.187020E-09  5.825090E-09  5.092603E-06  1.659785E-04  3.415181E-06  5.169441E-04  1.058425E+01
 2.165000E+02  2.768449E-06  5.597378E-09  6.255612E-09  5.344338E-06  1.741974E-04  3.597593E-06  5.364825E-04  1.058389E+01
 2.170000E+02  2.909092E-06  6.038138E-09  6.715783E-09  5.607284E-06  1.827834E-04  3.788862E-06  5.566673E-04  1.058354E+01
 2.175000E+02  3.056194E-06  6.511397E-09  7.207493E-09  5.881882E-06  1.917511E-04  3.989372E-06  5.775164E-04  1.058318E+01
 2.180000E+02  3.210021E-06  7.019385E-09  7.732742E-09  6.168590E-06  2.011155E-04  4.199524E-06  5.990486E-04  1.058282E+01
 2.185000E+02  3.370845E-06  7.564471E-09  8.293643E-09  6.467880E-06  2.108922E-04  4.419733E-06  6.212829E-04  1.058246E+01
 2.190000E+02  3.538949E-06  8.149177E-09  8.892436E-09  6.780240E-06  2.210972E-04  4.650431E-06  6.442385E-04  1.058210E+01
 2.195000E+02  3.714626E-06  8.776182E-09  9.531486E-09  7.106175E-06  2.317472E-04  4.892064E-06  6.679354E-04  1.058174E+01
 2.200000E+02  3.898179E-06  9.448329E-09  1.021329E-08  7.446206E-06  2.428594E-04  5.145096E-06  6.923939E-04  1.058138E+01
 2.205000E+02  4.089922E-06  1.016864E-08  1.094050E-08  7.800872E-06  2.544516E-04  5.410009E-06  7.176346E-04  1.058101E+01
 2.210000E+02  4.290178E-06  1.094033E-08  1.171591E-08  8.170730E-06  2.665419E-04  5.687301E-06  7.436789E-04  1.058065E+01
 2.215000E+02  4.499285E-06  1.176680E-08  1.254246E-08  8.556354E-06  2.791496E-04  5.977490E-06  7.705482E-04  1.058028E+01
 2.220000E+02  4.717587E-06  1.265166E-08  1.342328E-08  8.958337E-06  2.922939E-04  6.281112E-06  7.982648E-04  1.057992E+01
 2.225000E+02  4.945446E-06  1.359875E-08  1.436164E-08  9.377291E-06  3.059953E-04  6.598723E-06  8.268512E-04  1.057955E+01
 2.230000E+02  5.183230E-06  1.461214E-08  1.536103E-08  9.813850E-06  3.202746E-04  6.930899E-06  8.563305E-04  1.057918E+01
 2.235000E+02  5.431324E-06  1.569612E-08  1.642510E-08  1.026866E-05  3.351532E-04  7.278236E-06  8.867262E-04  1.057881E+01
 2.240000E+02  5.690124E-06  1.685529E-08  1.755773E-08  1.074241E-05  3.506535E-04  7.641353E-06  9.180625E-04  1.057844E+01
 2.245000E+02  5.960038E-06  1.809446E-08  1.876298E-08  1.123577E-05  3.667983E-04  8.020890E-06  9.503639E-04  1.057806E+01
 2.250000E+02  6.241490E-06  1.941878E-08  2.004515E-08  1.174948E-05  3.836114E-04  8.417509E-06  9.836554E-04  1.057769E+01
 2.255000E+02  6.534917E-06  2.083367E-08  2.140877E-08  1.228427E-05  4.011171E-04  8.831896E-06  1.017963E-03  1.057731E+01
 2.260000E+02  6.840768E-06  2.234488E-08  2.285861E-08  1.284089E-05  4.193406E-04  9.264762E-06  1.053312E-03  1.057694E+01
 2.265000E+02  7.159511E-06  2.395850E-08  2.439970E-08  1.342014E-05  4.383079E-04  9.716841E-06  1.089730E-03  1.057656E+01
 2.270000E+02  7.491625E-06  2.568097E-08  2.603734E-08  1.402282E-05  4.580457E-04  1.018889E-05  1.127243E-03  1.057618E+01
 2.275000E+02  7.837606E-06  2.751910E-08  2.777710E-08  1.464977E-05  4.785817E-04  1.068171E-05  1.165880E-03  1.057580E+01
 2.280000E+02  8.197966E-06  2.948009E-08  2.962484E-08  1.530184E-05  4.999443E-04  1.119610E-05  1.205669E-03  1.057541E+01
 2.285000E+02  8.573234E-06  3.157157E-08  3.158675E-08  1.597993E-05  5.221627E-04  1.173290E-05  1.246638E-03  1.057503E+01
 2.290000E+02  8.963954E-06  3.380157E-08  3.366932E-08  1.668494E-05  5.452672E-04  1.229299E-05  1.288818E-03  1.057464E+01
 2.295000E+02  9.370687E-06  3.617861E-08  3.587939E-08  1.741782E-05  5.692890E-04  1.287727E-05  1.332237E-03  1.057425E+01
 2.300000E+02  9.794015E-06  3.871168E-08  3.822414E-08  1.817952E-05  5.942600E-04  1.348666E-05  1.376928E-03  1.057386E+01
 2.305000E+02  1.023453E-05  4.141026E-08  4.071114E-08  1.897105E-05  6.202132E-04  1.412212E-05  1.422921E-03  1.057347E+01
 2.310000E+02  1.069286E-05  4.428438E-08  4.334833E-08  1.979343E-05  6.471827E-04  1.478466E-05  1.470247E-03  1.057308E+01
 2.315000E+02  1.116962E-05  4.734463E-08  4.614406E-08  2.064771E-05  6.752034E-04  1.547529E-05  1.518940E-03  1.057268E+01
 2.320000E+02  1.166549E-05  5.060216E-08  4.910710E-08  2.153499E-05  7.043113E-04  1.619507E-05  1.569032E-03  1.057228E+01
 2.325000E+02  1.218112E-05  5.406876E-08  5.224666E-08  2.245637E-05  7.345436E-04  1.694510E-05  1.620557E-03  1.057188E+01
 2.330000E+02  1.271722E-05  5.775685E-08  5.557242E-08  2.341301E-05  7.659383E-04  1.772651E-05  1.673550E-03  1.057148E+01
 2.335000E+02  1.327450E-05  6.167954E-08  5.909453E-08  2.440609E-05  7.985348E-04  1.854046E-05  1.728045E-03  1.057108E+01
 2.340000E+02  1.385369E-05  6.585064E-08  6.282366E-08  2.543682E-05  8.323734E-04  1.938815E-05  1.784078E-03  1.057067E+01
 2.345000E+02  1.445557E-05  7.028472E-08  6.677099E-08  2.650645E-05  8.674956E-04  2.027084E-05  1.841686E-03  1.057026E+01
 2.350000E+02  1.508090E-05  7.499713E-08  7.094826E-08  2.761628E-05  9.039442E-04  2.118980E-05  1.900904E-03  1.056985E+01
 2.355000E+02  1.573049E-05  8.000402E-08  7.536778E-08  2.876761E-05  9.417630E-04  2.214635E-05  1.961772E-03  1.056944E+01
 2.360000E+02  1.640517E-05  8.532242E-08  8.004246E-08  2.996182E-05  9.809974E-04  2.314187E-05  2.024327E-03  1.056902E+01
 2.365000E+02  1.710579E-05  9.097027E-08  8.498584E-08  3.120028E-05  1.021694E-03  2.417775E-05  2.088609E-03  1.056861E+01
 2.370000E+02  1.783323E-05  9.696643E-08  9.021211E-08  3.248445E-05  1.063900E-03  2.525545E-05  2.154657E-03  1.056819E+01
 2.375000E+02  1.858839E-05  1.033308E-07  9.573612E-08  3.381579E-05  1.107664E-03  2.637646E-05  2.222511E-03  1.056776E+01
 2.380000E+02  1.937220E-05  1.100842E-07  1.015735E-07  3.519581E-05  1.153038E-03  2.754233E-05  2.292213E-03  1.056734E+01
 2.385000E+02  2.018562E-05  1.172487E-07  1.077405E-07  3.662607E-05  1.200072E-03  2.875465E-05  2.363805E-03  1.056691E+01
 2.390000E+02  2.102961E-05  1.248475E-07  1.142542E-07  3.810817E-05  1.248821E-03  3.001506E-05  2.437329E-03  1.056648E+01
 2.395000E+02  2.190520E-05  1.329047E-07  1.211326E-07  3.964374E-05  1.299339E-03  3.132525E-05  2.512829E-03  1.056604E+01
 2.400000E+02  2.281342E-05  1.414461E-07  1.283943E-07  4.123447E-05  1.351681E-03  3.268695E-05  2.590350E-03  1.056560E+01
 2.405000E+02  2.375534E-05  1.504984E-07  1.360590E-07  4.288209E-05  1.405906E-03  3.410196E-05  2.669935E-03  1.056516E+01
 2.410000E+02  2.473205E-05  1.600899E-07  1.441472E-07  4.458837E-05  1.462072E-03  3.557213E-05  2.751631E-03  1.056472E+01
 2.415000E+02  2.574468E-05  1.702503E-07  1.526803E-07  4.635513E-05  1.520241E-03  3.709935E-05  2.835484E-03  1.056427E+01
 2.420000E+02  2.679439E-05  1.810107E-07  1.616808E-07  4.818423E-05  1.580474E-03  3.868560E-05  2.921541E-03  1.056382E+01
 2.425000E+02  2.788236E-05  1.924039E-07  1.711721E-07  5.007759E-05  1.642837E-03  4.033287E-05  3.009851E-03  1.056337E+01
 2.430000E+02  2.900982E-05  2.044641E-07  1.811788E-07  5.203718E-05  1.707393E-03  4.204325E-05  3.100463E-03  1.056291E+01
 2.435000E+02  3.017803E-05  2.172275E-07  1.917266E-07  5.406502E-05  1.774212E-03  4.381887E-05  3.193426E-03  1.056245E+01
 2.440000E+02  3.138826E-05  2.307318E-07  2.028422E-07  5.616317E-05  1.843361E-03  4.566194E-05  3.288790E-03  1.056198E+01
 2.445000E+02  3.264184E-05  2.450168E-07  2.145536E-07  5.833375E-05  1.914912E-03  4.757471E-05  3.386608E-03  1.056152E+01
 2.450000E+02  3.394013E-05  2.601241E-07  2.268901E-07  6.057893E-05  1.988938E-03  4.955951E-05  3.486931E-03  1.056104E+01
 2.455000E+02  3.528453E-05  2.760973E-07  2.398823E-07  6.290094E-05  2.065513E-03  5.161873E-05  3.589813E-03  1.056057E+01
 2.460000E+02  3.667646E-05  2.929822E-07  2.535620E-07  6.530207E-05  2.144713E-03  5.375484E-05  3.695307E-03  1.056009E+01
 2.465000E+02  3.811740E-05  3.108268E-07  2.679626E-07  6.778466E-05  2.226618E-03  5.597037E-05  3.803469E-03  1.055960E+01
 2.470000E+02  3.960884E-05  3.296815E-07  2.831188E-07  7.035111E-05  2.311306E-03  5.826792E-05  3.914353E-03  1.055911E+01
 2.475000E+02  4.115234E-05  3.495988E-07  2.990669E-07  7.300387E-05  2.398861E-03  6.065017E-05  4.028017E-03  1.055862E+01
 2.480000E+02  4.274948E-05  3.706340E-07  3.158448E-07  7.574546E-05  2.489367E-03  6.311986E-05  4.144519E-03  1.055812E+01
 2.485000E+02  4.440189E-05  3.928449E-07  3.334919E-07  7.857846E-05  2.582911E-03  6.567984E-05  4.263916E-03  1.055762E+01
 2.490000E+02  4.611123E-05  4.162920E-07  3.520495E-07  8.150552E-05  2.679581E-03  6.833299E-05  4.386267E-03  1.055711E+01
 2.495000E+02  4.787922E-05  4.410388E-07  3.715606E-07  8.452934E-05  2.779468E-03  7.108232E-05  4.511634E-03  1.055660E+01
 2.500000E+02  4.970760E-05  4.671515E-07  3.920698E-07  8.765268E-05  2.882665E-03  7.393088E-05  4.640078E-03  1.055608E+01
 2.505000E+02  5.159818E-05  4.946996E-07  4.136238E-07  9.087840E-05  2.989267E-03  7.688183E-05  4.771660E-03  1.055556E+01
 2.510000E+02  5.355280E-05  5.237558E-07  4.362714E-07  9.420938E-05  3.099371E-03  7.993841E-05  4.906443E-03  1.055504E+01
 2.515000E+02  5.557335E-05  5.543960E-07  4.600632E-07  9.764861E-05  3.213079E-03  8.310394E-05  5.044492E-03  1.055450E+01
 2.520000E+02  5.766176E-05  5.866997E-07  4.850520E-07  1.011991E-04  3.330491E-03  8.638184E-05  5.185872E-03  1.055397E+01
 2.525000E+02  5.982002E-05  6.207501E-07  5.112928E-07  1.048640E-04  3.451713E-03  8.977561E-05  5.330648E-03  1.055342E+01
 2.530000E+02  6.205015E-05  6.566340E-07  5.388429E-07  1.086465E-04  3.576851E-03  9.328884E-05  5.478888E-03  1.055287E+01
 2.535000E+02  6.435425E-05  6.944422E-07  5.677620E-07  1.125499E-04  3.706016E-03  9.692524E-05  5.630660E-03  1.055232E+01
 2.540000E+02  6.673443E-05  7.342697E-07  5.981121E-07  1.165774E-04  3.839320E-03  1.006886E-04  5.786032E-03  1.055176E+01
 2.545000E+02  6.919289E-05  7.762157E-07  6.299579E-07  1.207325E-04  3.976876E-03  1.045828E-04  5.945074E-03  1.055119E+01
 2.550000E+02  7.173186E-05  8.203837E-07  6.633667E-07  1.250187E-04  4.118804E-03  1.086118E-04  6.107859E-03  1.055062E+01
 2.555000E+02  7.435363E-05  8.668820E-07  6.984084E-07  1.294396E-04  4.265223E-03  1.127798E-04  6.274457E-03  1.055004E+01
 2.560000E+02  7.706055E-05  9.158235E-07  7.351558E-07  1.339987E-04  4.416256E-03  1.170909E-04  6.444942E-03  1.054945E+01
 2.565000E+02  7.985501E-05  9.673264E-07  7.736847E-07  1.386999E-04  4.572029E-03  1.215494E-04  6.619388E-03  1.054886E+01
 2.570000E+02  8.273947E-05  1.021514E-06  8.140738E-07  1.435469E-04  4.732670E-03  1.261598E-04  6.797869E-03  1.054826E+01
 2.575000E+02  8.571645E-05  1.078514E-06  8.564050E-07  1.485436E-04  4.898310E-03  1.309266E-04  6.980464E-03  1.054765E+01
 2.580000E+02  8.878851E-05  1.138461E-06  9.007634E-07  1.536941E-04  5.069085E-03  1.358544E-04  7.167248E-03  1.054704E+01
 2.585000E+02  9.195829E-05  1.201496E-06  9.472374E-07  1.590024E-04  5.245132E-03  1.409480E-04  7.358300E-03  1.054642E+01
 2.590000E+02  9.522848E-05  1.267763E-06  9.959191E-07  1.644726E-04  5.426591E-03  1.462123E-04  7.553699E-03  1.054579E+01
 2.595000E+02  9.860184E-05  1.337416E-06  1.046904E-06  1.701090E-04  5.613606E-03  1.516523E-04  7.753527E-03  1.054515E+01
 2.600000E+02  1.020812E-04  1.410612E-06  1.100291E-06  1.759159E-04  5.806323E-03  1.572731E-04  7.957865E-03  1.054451E+01
 2.605000E+02  1.056694E-04  1.487519E-06  1.156184E-06  1.818979E-04  6.004892E-03  1.630800E-04  8.166796E-03  1.054385E+01
 2.610000E+02  1.093694E-04  1.568307E-06  1.214689E-06  1.880593E-04  6.209467E-03  1.690783E-04  8.380404E-03  1.054319E+01
 2.615000E+02  1.131843E-04  1.653157E-06  1.275918E-06  1.944049E-04  6.420203E-03  1.752736E-04  8.598773E-03  1.054253E+01
 2.620000E+02  1.171170E-04  1.742256E-06  1.339986E-06  2.009393E-04  6.637262E-03  1.816716E-04  8.821990E-03  1.054185E+01
 2.625000E+02  1.211708E-04  1.835799E-06  1.407012E-06  2.076674E-04  6.860806E-03  1.882779E-04  9.050143E-03  1.054116E+01
 2.630000E+02  1.253489E-04  1.933991E-06  1.477122E-06  2.145942E-04  7.091002E-03  1.950986E-04  9.283320E-03  1.054047E+01
 2.635000E+02  1.296546E-04  2.037041E-06  1.550444E-06  2.217246E-04  7.328020E-03  2.021397E-04  9.521610E-03  1.053976E+01
 2.640000E+02  1.340912E-04  2.145171E-06  1.627112E-06  2.290637E-04  7.572033E-03  2.094074E-04  9.765105E-03  1.053905E+01
 2.645000E+02  1.386621E-04  2.258610E-06  1.707265E-06  2.366169E-04  7.823221E-03  2.169081E-04  1.001390E-02  1.053833E+01
 2.650000E+02  1.433710E-04  2.377598E-06  1.791047E-06  2.443894E-04  8.081763E-03  2.246483E-04  1.026808E-02  1.053759E+01
 2.655000E+02  1.482213E-04  2.502382E-06  1.878606E-06  2.523867E-04  8.347845E-03  2.326346E-04  1.052774E-02  1.053685E+01
 2.660000E+02  1.532167E-04  2.633221E-06  1.970099E-06  2.606144E-04  8.621656E-03  2.408739E-04  1.079299E-02  1.053610E+01
 2.665000E+02  1.583610E-04  2.770386E-06  2.065685E-06  2.690781E-04  8.903388E-03  2.493732E-04  1.106391E-02  1.053534E+01
 2.670000E+02  1.636580E-04  2.914155E-06  2.165531E-06  2.777837E-04  9.193238E-03  2.581396E-04  1.134060E-02  1.053456E+01
 2.675000E+02  1.691117E-04  3.064819E-06  2.269809E-06  2.867371E-04  9.491406E-03  2.671803E-04  1.162317E-02  1.053378E+01
 2.680000E+02  1.747259E-04  3.222682E-06  2.378698E-06  2.959442E-04  9.798098E-03  2.765030E-04  1.191172E-02  1.053298E+01
 2.685000E+02  1.805048E-04  3.388059E-06  2.492382E-06  3.054113E-04  1.011352E-02  2.861152E-04  1.220634E-02  1.053218E+01
 2.690000E+02  1.864524E-04  3.561276E-06  2.611054E-06  3.151445E-04  1.043789E-02  2.960247E-04  1.250714E-02  1.053136E+01
 2.695000E+02  1.925732E-04  3.742674E-06  2.734913E-06  3.251503E-04  1.077142E-02  3.062395E-04  1.281422E-02  1.053053E+01
 2.700000E+02  1.988713E-04  3.932606E-06  2.864163E-06  3.354352E-04  1.111433E-02  3.167679E-04  1.312769E-02  1.052969E+01
